cell	bio_celltype
cell_19437	(7) Artrial cardiomyocytes
cell_19459	(1) Ventricular cardiomyocytes
cell_19460	(7) Artrial cardiomyocytes
cell_19465	(7) Artrial cardiomyocytes
cell_19475	(1) Ventricular cardiomyocytes
cell_19478	(1) Ventricular cardiomyocytes
cell_19488	(0) Capillary endothelium
cell_19502	(1) Ventricular cardiomyocytes
cell_19511	(7) Artrial cardiomyocytes
cell_19519	(8) Fibroblast-like (outflow tract & valve related)
cell_19540	(7) Artrial cardiomyocytes
cell_19556	(10) Endothelium/ pericytes/ adventia
cell_19565	(7) Artrial cardiomyocytes
cell_19569	(7) Artrial cardiomyocytes
cell_19577	(7) Artrial cardiomyocytes
cell_19579	(7) Artrial cardiomyocytes
cell_19583	(1) Ventricular cardiomyocytes
cell_19594	(10) Endothelium/ pericytes/ adventia
cell_19604	(7) Artrial cardiomyocytes
cell_19639	(7) Artrial cardiomyocytes
cell_19646	(7) Artrial cardiomyocytes
cell_19651	(1) Ventricular cardiomyocytes
cell_19652	(7) Artrial cardiomyocytes
cell_19653	(0) Capillary endothelium
cell_19659	(1) Ventricular cardiomyocytes
cell_19674	(7) Artrial cardiomyocytes
cell_19689	(7) Artrial cardiomyocytes
cell_19691	(1) Ventricular cardiomyocytes
cell_19694	(7) Artrial cardiomyocytes
cell_19701	(10) Endothelium/ pericytes/ adventia
cell_19712	(7) Artrial cardiomyocytes
cell_19730	(7) Artrial cardiomyocytes
cell_19732	(7) Artrial cardiomyocytes
cell_19733	(10) Endothelium/ pericytes/ adventia
cell_19734	(0) Capillary endothelium
cell_19742	(10) Endothelium/ pericytes/ adventia
cell_19747	(10) Endothelium/ pericytes/ adventia
cell_19752	(10) Endothelium/ pericytes/ adventia
cell_19755	(7) Artrial cardiomyocytes
cell_19756	(7) Artrial cardiomyocytes
cell_19757	(7) Artrial cardiomyocytes
cell_19761	(0) Capillary endothelium
cell_19763	(10) Endothelium/ pericytes/ adventia
cell_19766	(10) Endothelium/ pericytes/ adventia
cell_19768	(10) Endothelium/ pericytes/ adventia
cell_19774	(7) Artrial cardiomyocytes
cell_19777	(0) Capillary endothelium
cell_19802	(10) Endothelium/ pericytes/ adventia
cell_19811	(7) Artrial cardiomyocytes
cell_19815	(10) Endothelium/ pericytes/ adventia
cell_19818	(10) Endothelium/ pericytes/ adventia
cell_19819	(0) Capillary endothelium
cell_19820	(10) Endothelium/ pericytes/ adventia
cell_19827	(0) Capillary endothelium
cell_19828	(0) Capillary endothelium
cell_19834	(7) Artrial cardiomyocytes
cell_19839	(1) Ventricular cardiomyocytes
cell_19843	(1) Ventricular cardiomyocytes
cell_19844	(1) Ventricular cardiomyocytes
cell_19846	(7) Artrial cardiomyocytes
cell_19847	(10) Endothelium/ pericytes/ adventia
cell_19855	(0) Capillary endothelium
cell_19858	(10) Endothelium/ pericytes/ adventia
cell_19859	(10) Endothelium/ pericytes/ adventia
cell_19863	(1) Ventricular cardiomyocytes
cell_19865	(7) Artrial cardiomyocytes
cell_19866	(0) Capillary endothelium
cell_19870	(0) Capillary endothelium
cell_19876	(1) Ventricular cardiomyocytes
cell_19880	(7) Artrial cardiomyocytes
cell_19881	(7) Artrial cardiomyocytes
cell_19883	(10) Endothelium/ pericytes/ adventia
cell_19886	(10) Endothelium/ pericytes/ adventia
cell_19888	(0) Capillary endothelium
cell_19889	(7) Artrial cardiomyocytes
cell_19904	(7) Artrial cardiomyocytes
cell_19905	(7) Artrial cardiomyocytes
cell_19906	(7) Artrial cardiomyocytes
cell_19908	(1) Ventricular cardiomyocytes
cell_19910	(7) Artrial cardiomyocytes
cell_19914	(0) Capillary endothelium
cell_19916	(0) Capillary endothelium
cell_19917	(7) Artrial cardiomyocytes
cell_19920	(1) Ventricular cardiomyocytes
cell_19924	(1) Ventricular cardiomyocytes
cell_19926	(10) Endothelium/ pericytes/ adventia
cell_19927	(10) Endothelium/ pericytes/ adventia
cell_19930	(7) Artrial cardiomyocytes
cell_19932	(7) Artrial cardiomyocytes
cell_19935	(1) Ventricular cardiomyocytes
cell_19939	(1) Ventricular cardiomyocytes
cell_19940	(8) Fibroblast-like (outflow tract & valve related)
cell_19942	(7) Artrial cardiomyocytes
cell_19945	(1) Ventricular cardiomyocytes
cell_19946	(0) Capillary endothelium
cell_19950	(10) Endothelium/ pericytes/ adventia
cell_19952	(1) Ventricular cardiomyocytes
cell_19953	(7) Artrial cardiomyocytes
cell_19955	(7) Artrial cardiomyocytes
cell_19956	(7) Artrial cardiomyocytes
cell_19973	(10) Endothelium/ pericytes/ adventia
cell_19978	(8) Fibroblast-like (outflow tract & valve related)
cell_19980	(8) Fibroblast-like (outflow tract & valve related)
cell_19988	(10) Endothelium/ pericytes/ adventia
cell_19989	(8) Fibroblast-like (outflow tract & valve related)
cell_20001	(10) Endothelium/ pericytes/ adventia
cell_20006	(0) Capillary endothelium
cell_20007	(10) Endothelium/ pericytes/ adventia
cell_20008	(1) Ventricular cardiomyocytes
cell_20009	(7) Artrial cardiomyocytes
cell_20014	(1) Ventricular cardiomyocytes
cell_20017	(10) Endothelium/ pericytes/ adventia
cell_20026	(0) Capillary endothelium
cell_20031	(0) Capillary endothelium
cell_20034	(9) Epicardial cells
cell_20038	(1) Ventricular cardiomyocytes
cell_20039	(1) Ventricular cardiomyocytes
cell_20042	(9) Epicardial cells
cell_20043	(0) Capillary endothelium
cell_20048	(1) Ventricular cardiomyocytes
cell_20049	(1) Ventricular cardiomyocytes
cell_20054	(1) Ventricular cardiomyocytes
cell_20056	(7) Artrial cardiomyocytes
cell_20058	(1) Ventricular cardiomyocytes
cell_20065	(1) Ventricular cardiomyocytes
cell_20070	(1) Ventricular cardiomyocytes
cell_20071	(8) Fibroblast-like (outflow tract & valve related)
cell_20078	(10) Endothelium/ pericytes/ adventia
cell_20083	(7) Artrial cardiomyocytes
cell_20084	(0) Capillary endothelium
cell_20085	(7) Artrial cardiomyocytes
cell_20100	(1) Ventricular cardiomyocytes
cell_20107	(7) Artrial cardiomyocytes
cell_20109	(1) Ventricular cardiomyocytes
cell_20112	(1) Ventricular cardiomyocytes
cell_20114	(10) Endothelium/ pericytes/ adventia
cell_20119	(0) Capillary endothelium
cell_20123	(10) Endothelium/ pericytes/ adventia
cell_20132	(7) Artrial cardiomyocytes
cell_20134	(7) Artrial cardiomyocytes
cell_20135	(10) Endothelium/ pericytes/ adventia
cell_20141	(10) Endothelium/ pericytes/ adventia
cell_20142	(8) Fibroblast-like (outflow tract & valve related)
cell_20147	(7) Artrial cardiomyocytes
cell_20149	(7) Artrial cardiomyocytes
cell_20153	(1) Ventricular cardiomyocytes
cell_20154	(10) Endothelium/ pericytes/ adventia
cell_20156	(7) Artrial cardiomyocytes
cell_20159	(2) Fribroblast-like (AV mesenchyme related)
cell_20172	(8) Fibroblast-like (outflow tract & valve related)
cell_20175	(1) Ventricular cardiomyocytes
cell_20176	(1) Ventricular cardiomyocytes
cell_20185	(14) Cells related to cardiac neural crest
cell_20187	(7) Artrial cardiomyocytes
cell_20190	(7) Artrial cardiomyocytes
cell_20192	(8) Fibroblast-like (outflow tract & valve related)
cell_20193	(7) Artrial cardiomyocytes
cell_20196	(1) Ventricular cardiomyocytes
cell_20202	(7) Artrial cardiomyocytes
cell_20207	(1) Ventricular cardiomyocytes
cell_20208	(10) Endothelium/ pericytes/ adventia
cell_20210	(1) Ventricular cardiomyocytes
cell_20216	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_20220	(1) Ventricular cardiomyocytes
cell_20221	(1) Ventricular cardiomyocytes
cell_20222	(7) Artrial cardiomyocytes
cell_20227	(7) Artrial cardiomyocytes
cell_20230	(8) Fibroblast-like (outflow tract & valve related)
cell_20231	(1) Ventricular cardiomyocytes
cell_20232	(1) Ventricular cardiomyocytes
cell_20235	(10) Endothelium/ pericytes/ adventia
cell_20240	(8) Fibroblast-like (outflow tract & valve related)
cell_20248	(1) Ventricular cardiomyocytes
cell_20251	(8) Fibroblast-like (outflow tract & valve related)
cell_20253	(10) Endothelium/ pericytes/ adventia
cell_20257	(1) Ventricular cardiomyocytes
cell_20265	(10) Endothelium/ pericytes/ adventia
cell_20266	(2) Fribroblast-like (AV mesenchyme related)
cell_20268	(1) Ventricular cardiomyocytes
cell_20269	(1) Ventricular cardiomyocytes
cell_20271	(8) Fibroblast-like (outflow tract & valve related)
cell_20275	(7) Artrial cardiomyocytes
cell_20276	(8) Fibroblast-like (outflow tract & valve related)
cell_20280	(7) Artrial cardiomyocytes
cell_20287	(10) Endothelium/ pericytes/ adventia
cell_20288	(7) Artrial cardiomyocytes
cell_20290	(0) Capillary endothelium
cell_20291	(1) Ventricular cardiomyocytes
cell_20293	(1) Ventricular cardiomyocytes
cell_20294	(7) Artrial cardiomyocytes
cell_20296	(7) Artrial cardiomyocytes
cell_20299	(1) Ventricular cardiomyocytes
cell_20302	(2) Fribroblast-like (AV mesenchyme related)
cell_20303	(7) Artrial cardiomyocytes
cell_20305	(10) Endothelium/ pericytes/ adventia
cell_20308	(1) Ventricular cardiomyocytes
cell_20311	(1) Ventricular cardiomyocytes
cell_20318	(7) Artrial cardiomyocytes
cell_20326	(9) Epicardial cells
cell_20328	(1) Ventricular cardiomyocytes
cell_20329	(7) Artrial cardiomyocytes
cell_20332	(10) Endothelium/ pericytes/ adventia
cell_20333	(10) Endothelium/ pericytes/ adventia
cell_20336	(7) Artrial cardiomyocytes
cell_20337	(8) Fibroblast-like (outflow tract & valve related)
cell_20338	(1) Ventricular cardiomyocytes
cell_20340	(8) Fibroblast-like (outflow tract & valve related)
cell_20341	(7) Artrial cardiomyocytes
cell_20346	(7) Artrial cardiomyocytes
cell_20351	(10) Endothelium/ pericytes/ adventia
cell_20361	(10) Endothelium/ pericytes/ adventia
cell_20363	(10) Endothelium/ pericytes/ adventia
cell_20365	(0) Capillary endothelium
cell_20371	(7) Artrial cardiomyocytes
cell_20375	(10) Endothelium/ pericytes/ adventia
cell_20379	(1) Ventricular cardiomyocytes
cell_20380	(7) Artrial cardiomyocytes
cell_20384	(8) Fibroblast-like (outflow tract & valve related)
cell_20385	(7) Artrial cardiomyocytes
cell_20389	(7) Artrial cardiomyocytes
cell_20392	(7) Artrial cardiomyocytes
cell_20395	(7) Artrial cardiomyocytes
cell_20396	(10) Endothelium/ pericytes/ adventia
cell_20400	(8) Fibroblast-like (outflow tract & valve related)
cell_20402	(7) Artrial cardiomyocytes
cell_20408	(10) Endothelium/ pericytes/ adventia
cell_20413	(1) Ventricular cardiomyocytes
cell_20415	(10) Endothelium/ pericytes/ adventia
cell_20424	(7) Artrial cardiomyocytes
cell_20428	(7) Artrial cardiomyocytes
cell_20436	(10) Endothelium/ pericytes/ adventia
cell_20438	(10) Endothelium/ pericytes/ adventia
cell_20439	(1) Ventricular cardiomyocytes
cell_20444	(10) Endothelium/ pericytes/ adventia
cell_20451	(8) Fibroblast-like (outflow tract & valve related)
cell_20452	(1) Ventricular cardiomyocytes
cell_20455	(7) Artrial cardiomyocytes
cell_20470	(1) Ventricular cardiomyocytes
cell_20473	(0) Capillary endothelium
cell_20474	(8) Fibroblast-like (outflow tract & valve related)
cell_20478	(7) Artrial cardiomyocytes
cell_20489	(7) Artrial cardiomyocytes
cell_20492	(1) Ventricular cardiomyocytes
cell_20494	(7) Artrial cardiomyocytes
cell_20495	(10) Endothelium/ pericytes/ adventia
cell_20496	(7) Artrial cardiomyocytes
cell_20499	(10) Endothelium/ pericytes/ adventia
cell_20500	(7) Artrial cardiomyocytes
cell_20503	(7) Artrial cardiomyocytes
cell_20507	(2) Fribroblast-like (AV mesenchyme related)
cell_20508	(8) Fibroblast-like (outflow tract & valve related)
cell_20510	(7) Artrial cardiomyocytes
cell_20512	(0) Capillary endothelium
cell_20515	(8) Fibroblast-like (outflow tract & valve related)
cell_20517	(1) Ventricular cardiomyocytes
cell_20521	(1) Ventricular cardiomyocytes
cell_20522	(7) Artrial cardiomyocytes
cell_20525	(10) Endothelium/ pericytes/ adventia
cell_20527	(7) Artrial cardiomyocytes
cell_20529	(10) Endothelium/ pericytes/ adventia
cell_20531	(7) Artrial cardiomyocytes
cell_20538	(10) Endothelium/ pericytes/ adventia
cell_20539	(1) Ventricular cardiomyocytes
cell_20540	(7) Artrial cardiomyocytes
cell_20542	(8) Fibroblast-like (outflow tract & valve related)
cell_20545	(10) Endothelium/ pericytes/ adventia
cell_20546	(1) Ventricular cardiomyocytes
cell_20548	(8) Fibroblast-like (outflow tract & valve related)
cell_20549	(8) Fibroblast-like (outflow tract & valve related)
cell_20550	(0) Capillary endothelium
cell_20551	(1) Ventricular cardiomyocytes
cell_20553	(1) Ventricular cardiomyocytes
cell_20554	(10) Endothelium/ pericytes/ adventia
cell_20556	(0) Capillary endothelium
cell_20558	(1) Ventricular cardiomyocytes
cell_20562	(10) Endothelium/ pericytes/ adventia
cell_20563	(10) Endothelium/ pericytes/ adventia
cell_20566	(1) Ventricular cardiomyocytes
cell_20568	(1) Ventricular cardiomyocytes
cell_20569	(10) Endothelium/ pericytes/ adventia
cell_20570	(7) Artrial cardiomyocytes
cell_20573	(1) Ventricular cardiomyocytes
cell_20575	(1) Ventricular cardiomyocytes
cell_20576	(8) Fibroblast-like (outflow tract & valve related)
cell_20578	(1) Ventricular cardiomyocytes
cell_20580	(1) Ventricular cardiomyocytes
cell_20581	(10) Endothelium/ pericytes/ adventia
cell_20584	(1) Ventricular cardiomyocytes
cell_20591	(7) Artrial cardiomyocytes
cell_20592	(8) Fibroblast-like (outflow tract & valve related)
cell_20603	(10) Endothelium/ pericytes/ adventia
cell_20611	(9) Epicardial cells
cell_20613	(1) Ventricular cardiomyocytes
cell_20617	(0) Capillary endothelium
cell_20618	(0) Capillary endothelium
cell_20627	(7) Artrial cardiomyocytes
cell_20628	(0) Capillary endothelium
cell_20632	(10) Endothelium/ pericytes/ adventia
cell_20633	(1) Ventricular cardiomyocytes
cell_20644	(8) Fibroblast-like (outflow tract & valve related)
cell_20646	(8) Fibroblast-like (outflow tract & valve related)
cell_20652	(10) Endothelium/ pericytes/ adventia
cell_20653	(8) Fibroblast-like (outflow tract & valve related)
cell_20660	(8) Fibroblast-like (outflow tract & valve related)
cell_20673	(2) Fribroblast-like (AV mesenchyme related)
cell_20678	(7) Artrial cardiomyocytes
cell_20684	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_20686	(10) Endothelium/ pericytes/ adventia
cell_20690	(7) Artrial cardiomyocytes
cell_20691	(14) Cells related to cardiac neural crest
cell_20692	(10) Endothelium/ pericytes/ adventia
cell_20709	(8) Fibroblast-like (outflow tract & valve related)
cell_20710	(0) Capillary endothelium
cell_20712	(0) Capillary endothelium
cell_20714	(10) Endothelium/ pericytes/ adventia
cell_20719	(9) Epicardial cells
cell_20729	(10) Endothelium/ pericytes/ adventia
cell_20733	(1) Ventricular cardiomyocytes
cell_20736	(10) Endothelium/ pericytes/ adventia
cell_20737	(7) Artrial cardiomyocytes
cell_20739	(0) Capillary endothelium
cell_20740	(1) Ventricular cardiomyocytes
cell_20741	(1) Ventricular cardiomyocytes
cell_20742	(8) Fibroblast-like (outflow tract & valve related)
cell_20744	(1) Ventricular cardiomyocytes
cell_20745	(1) Ventricular cardiomyocytes
cell_20748	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_20752	(10) Endothelium/ pericytes/ adventia
cell_20753	(1) Ventricular cardiomyocytes
cell_20762	(8) Fibroblast-like (outflow tract & valve related)
cell_20763	(1) Ventricular cardiomyocytes
cell_20764	(0) Capillary endothelium
cell_20765	(1) Ventricular cardiomyocytes
cell_20768	(1) Ventricular cardiomyocytes
cell_20769	(8) Fibroblast-like (outflow tract & valve related)
cell_20773	(1) Ventricular cardiomyocytes
cell_20778	(10) Endothelium/ pericytes/ adventia
cell_20779	(7) Artrial cardiomyocytes
cell_20782	(0) Capillary endothelium
cell_20786	(1) Ventricular cardiomyocytes
cell_20787	(1) Ventricular cardiomyocytes
cell_20788	(1) Ventricular cardiomyocytes
cell_20789	(10) Endothelium/ pericytes/ adventia
cell_20790	(1) Ventricular cardiomyocytes
cell_20792	(8) Fibroblast-like (outflow tract & valve related)
cell_20793	(0) Capillary endothelium
cell_20794	(7) Artrial cardiomyocytes
cell_20797	(1) Ventricular cardiomyocytes
cell_20798	(0) Capillary endothelium
cell_20801	(1) Ventricular cardiomyocytes
cell_20803	(7) Artrial cardiomyocytes
cell_20804	(8) Fibroblast-like (outflow tract & valve related)
cell_20805	(1) Ventricular cardiomyocytes
cell_20806	(0) Capillary endothelium
cell_20808	(1) Ventricular cardiomyocytes
cell_20809	(1) Ventricular cardiomyocytes
cell_20812	(1) Ventricular cardiomyocytes
cell_20817	(0) Capillary endothelium
cell_20818	(1) Ventricular cardiomyocytes
cell_20821	(1) Ventricular cardiomyocytes
cell_20823	(0) Capillary endothelium
cell_20824	(0) Capillary endothelium
cell_20825	(7) Artrial cardiomyocytes
cell_20830	(1) Ventricular cardiomyocytes
cell_20832	(1) Ventricular cardiomyocytes
cell_20842	(1) Ventricular cardiomyocytes
cell_20843	(0) Capillary endothelium
cell_20844	(7) Artrial cardiomyocytes
cell_20845	(1) Ventricular cardiomyocytes
cell_20849	(1) Ventricular cardiomyocytes
cell_20850	(7) Artrial cardiomyocytes
cell_20851	(7) Artrial cardiomyocytes
cell_20853	(1) Ventricular cardiomyocytes
cell_20855	(1) Ventricular cardiomyocytes
cell_20857	(0) Capillary endothelium
cell_20862	(8) Fibroblast-like (outflow tract & valve related)
cell_20867	(10) Endothelium/ pericytes/ adventia
cell_20870	(0) Capillary endothelium
cell_20873	(1) Ventricular cardiomyocytes
cell_20874	(7) Artrial cardiomyocytes
cell_20875	(1) Ventricular cardiomyocytes
cell_20877	(7) Artrial cardiomyocytes
cell_20883	(0) Capillary endothelium
cell_20885	(1) Ventricular cardiomyocytes
cell_20888	(1) Ventricular cardiomyocytes
cell_20892	(1) Ventricular cardiomyocytes
cell_20896	(0) Capillary endothelium
cell_20897	(0) Capillary endothelium
cell_20904	(1) Ventricular cardiomyocytes
cell_20905	(7) Artrial cardiomyocytes
cell_20906	(1) Ventricular cardiomyocytes
cell_20914	(1) Ventricular cardiomyocytes
cell_20920	(10) Endothelium/ pericytes/ adventia
cell_20922	(7) Artrial cardiomyocytes
cell_20925	(0) Capillary endothelium
cell_20927	(8) Fibroblast-like (outflow tract & valve related)
cell_20928	(10) Endothelium/ pericytes/ adventia
cell_20929	(7) Artrial cardiomyocytes
cell_20938	(10) Endothelium/ pericytes/ adventia
cell_20939	(8) Fibroblast-like (outflow tract & valve related)
cell_20940	(10) Endothelium/ pericytes/ adventia
cell_20946	(1) Ventricular cardiomyocytes
cell_20947	(7) Artrial cardiomyocytes
cell_20949	(7) Artrial cardiomyocytes
cell_20951	(10) Endothelium/ pericytes/ adventia
cell_20955	(7) Artrial cardiomyocytes
cell_20963	(4) Fribroblast-like (coronary & mediastinal vasculature related)
